age_km_interaction,seller_type_Trustmark Dealer,brand_Toyota,brand_Ford,fuel_Diesel,mileage_power_interaction,fuel_LPG,usage_intensity,specific_power,transmission_Manual,brand_Nissan,mileage,engine,brand_Maruti,owner,brand_Renault,brand_Honda,brand_Other,max_power,fuel_Petrol,brand_Hyundai,brand_Volkswagen,km_per_year,seller_type_Individual,car_age,km_driven,brand_Tata,selling_price
1.199082665882567,0.0,0,0,1.0,0.30794418974499044,0.0,2,-0.6134357990536532,1.0,0,0.8101775123501264,0.14233737572757169,1,1,0,0,0,-0.23735905706385335,0.0,0,0,2.3725286695508396,1.0,-0.10277487035991378,2.0226622558906526,0,450000
0.7601727462801928,0.0,0,0,1.0,1.5021420585057212,0.0,2,0.6907027663736858,1.0,0,0.0926600954657517,1.3466588783323425,0,2,0,0,1,1.6349232531520914,0.0,0,0,1.6340975881682382,1.0,-0.10277487035991378,1.370617366050103,0,370000
2.8569260163949215,0.0,0,0,0.0,-0.6096383559608575,0.0,2,-1.5693018365721778,1.0,0,-0.9994903089954217,1.3418415923219236,0,3,0,1,0,0.01633773293830724,1.0,0,0,0.506256514436298,1.0,1.9999552432165322,1.8820251227877889,0,158000
1.6755463753974438,0.0,0,0,1.0,1.1925878748357568,0.0,2,0.0744905945054534,1.0,0,0.6831832792732462,0.8552957052695961,0,1,0,0,0,0.7774281029447889,0.0,1,0,0.8560904619010788,1.0,0.9485901864283092,1.549610080908293,0,225000
2.074555393217784,0.0,0,0,0.0,-0.5065867777508153,0.0,2,0.5371959910510435,1.0,0,-1.5074672413029433,0.38320167624852586,1,1,0,0,0,0.6632645474438169,1.0,0,0,0.28272044576870636,1.0,1.7371139790194765,1.370617366050103,0,130000
-0.7419788502199116,0.0,0,0,0.0,0.0911238783266865,0.0,2,0.5952794196582848,1.0,0,-0.22482548722644974,-0.10334421080380157,0,1,0,0,0,0.26115513529039214,1.0,1,0,-0.04909090615975018,1.0,-0.8912986629510811,-0.547161721716219,0,440000
3.623649227108517,0.0,0,0,0.0,-0.7081608408363251,1.0,2,-1.2914818016245266,1.0,0,0.795890661128979,-0.7584951082207969,1,1,0,0,0,-1.2838583158227657,0.0,0,0,1.2560337447588459,1.0,1.7371139790194765,2.7769886970787394,0,96000
0.6662882714989363,0.0,1,0,1.0,-0.08081540556686814,0.0,2,-1.9562203895509795,1.0,0,0.8704997730616449,0.7011425529361854,0,1,0,0,0,-0.6749860198175807,0.0,0,0,0.2068778510422019,1.0,0.6857489222312534,0.6035057309435742,0,350000
1.8680095486990196,0.0,0,1,1.0,-0.6582623882974065,0.0,2,-2.0248026363105174,1.0,0,-0.2692734688033581,0.8697475633008533,0,1,0,0,0,-0.6115618223170406,0.0,0,0,2.645217271499316,1.0,0.16006639383714197,2.6235663700574334,0,200000
-0.13485924663445276,0.0,0,0,1.0,1.170718824163101,0.0,2,1.3719112321020208,1.0,0,-0.5835841956686371,1.1684192959468365,0,2,1,0,0,1.947604546829755,0.0,0,0,0.12827734378018843,1.0,-0.10277487035991378,0.04095719853211972,0,500000
1.8241967938011,0.0,0,0,0.0,-1.5052616612566505,0.0,1,-0.46347718758870976,1.0,0,-1.1264845420723018,-1.0860705569292946,1,2,0,0,0,-1.1252978220714154,1.0,0,0,-0.24817771731682406,1.0,2.262796507413588,0.8592096093124172,0,92000
2.199734692926126,0.0,0,0,1.0,-0.49024805720762,0.0,2,-0.6240873656619994,1.0,0,-0.4915133766878989,0.14233737572757169,1,2,0,0,0,-0.243701476813907,0.0,0,0,0.9463431496256193,1.0,1.211431450625365,1.8820251227877889,0,280000
0.9479416958427058,0.0,0,0,0.0,-0.047364162675551685,0.0,1,0.22058186637986474,1.0,0,-0.42801626014945887,0.14233737572757169,1,2,0,0,0,0.2592524093653759,1.0,0,0,-0.42514377167866757,1.0,1.7371139790194765,0.34780185257473123,0,200000
0.9479416958427058,0.0,0,0,0.0,-0.9084408772548129,0.0,2,-0.10123699758538883,1.0,0,-0.6185076097647801,-0.7584951082207969,1,2,0,0,0,-0.6813284395676343,1.0,0,0,-0.04909090615975018,1.0,1.211431450625365,0.6035057309435742,0,180000
-0.7419788502199116,0.0,0,0,0.0,-0.32808952356051596,0.0,1,0.6032256155424366,1.0,0,-0.8566217967839312,-0.09852692479338249,0,1,0,0,1,0.2700345229404678,1.0,0,0,-0.42514377167866757,1.0,-0.6284573987540253,-0.6750136609006405,0,400000
-0.227178980169355,0.0,0,0,1.0,1.1925878748357568,0.0,1,0.0744905945054534,1.0,0,0.6831832792732462,0.8552957052695961,0,2,0,0,0,0.7774281029447889,0.0,1,0,-0.5422136230257331,1.0,0.4229076580341977,-0.3425986190211447,0,500000
1.573838194384416,0.0,0,0,0.0,-1.8343627059259076,0.0,1,-0.7635211898566766,1.0,0,-0.3645191436110188,-2.035075900981854,1,2,0,0,0,-1.9942093278288155,1.0,0,0,-0.7329108227427432,1.0,3.0513203000047553,0.34780185257473123,0,150000
0.10298142281139712,0.0,0,0,1.0,1.0095267585135674,0.0,2,-0.04644283680948555,1.0,0,0.5371399112348333,0.8552957052695961,0,1,0,0,0,0.6968793721191032,0.0,1,0,1.698448880663454,1.0,-0.6284573987540253,0.8592096093124172,0,680000
0.8853520459885348,0.0,0,0,1.0,-0.6998280933592955,0.0,2,-2.6633483838598964,1.0,0,0.04821211388884331,1.1684192959468365,0,2,0,0,1,-0.8652586123192011,0.0,0,0,0.43440563522171505,1.0,0.6857489222312534,0.8592096093124172,0,174000
-0.6793892003657406,0.0,0,0,1.0,2.3540748408104246,0.0,2,0.2541051480432266,1.0,0,1.4768972360037498,1.3466588783323425,0,1,0,1,0,1.322876201449434,0.0,0,0,0.1499959049973237,1.0,-0.8912986629510811,-0.41930978253179757,0,950000
-0.6793892003657406,0.0,0,0,1.0,0.9250511291732599,0.0,1,-0.6134357990536532,1.0,0,1.8229565211382492,0.14233737572757169,1,1,0,0,0,-0.23735905706385335,0.0,0,0,-0.5667166151681423,1.0,-0.3656161345569695,-0.6750136609006405,0,525000
0.15931210768015103,0.0,0,0,1.0,0.7722252727004283,0.0,2,0.9629960589815979,1.0,0,0.20695490523494403,0.14233737572757169,1,1,0,0,0,0.7013190659441406,0.0,0,0,-0.07665677231996053,1.0,0.4229076580341977,0.1432387498796569,0,600000
-0.9219240935506533,0.0,0,0,0.0,0.22884648294891724,0.0,1,0.7963092578258729,1.0,0,-0.17402779399569748,-0.0937096387829634,0,1,0,0,0,0.3848323204164456,1.0,0,0,-0.24817771731682406,1.0,-1.1541399271481367,-0.802865600085062,1,500000
-0.6715654941339693,0.0,0,0,0.0,0.4301316774552216,0.0,1,0.7329862898149089,1.0,0,0.17520634696572343,-0.10334421080380157,1,1,0,0,0,0.3398011401910616,1.0,0,0,-0.24817771731682406,1.0,-0.6284573987540253,-0.547161721716219,0,575000
-0.9547836597240931,0.0,0,0,0.0,-1.1646058734192462,0.0,1,-0.5965217535851136,1.0,0,1.2229087698499883,-2.035075900981854,1,1,0,0,0,-1.9307851303282755,1.0,0,0,-0.7259860640938014,1.0,-0.8912986629510811,-0.981858314943252,0,275000
1.6990174940927578,0.0,0,0,0.0,-0.9084408772548129,0.0,2,-0.10123699758538883,1.0,0,-0.6185076097647801,-0.7584951082207969,1,1,0,0,0,-0.6813284395676343,1.0,0,0,0.5481695273114715,1.0,1.211431450625365,1.370617366050103,0,220000
-0.42903060094905654,0.0,0,0,1.0,1.4031613051964582,0.0,2,0.9310413591565612,1.0,0,1.0959145367731082,0.14233737572757169,1,1,0,0,0,0.6822918066939787,0.0,0,0,0.9463431496256193,1.0,-0.8912986629510811,0.0920979742058883,0,670000
0.4159296720822522,0.0,0,0,0.0,-0.047364162675551685,0.0,1,0.22058186637986474,1.0,0,-0.42801626014945887,0.14233737572757169,0,2,0,0,1,0.2592524093653759,1.0,0,0,-1.1169201660022374,1.0,2.788479035807699,-0.41930978253179757,0,70000
-0.5933284318162555,0.0,0,0,0.0,-2.9378406784840143,0.0,1,-2.6506148197252997,1.0,0,-2.174186964956567,-2.035075900981854,1,2,0,0,0,-2.710902759584919,1.0,0,0,-0.9832674815890968,1.0,0.4229076580341977,-0.802865600085062,0,150000
-1.2791294842333927,0.0,0,0,0.0,-0.23989180297070417,0.0,1,0.5919478018319142,1.0,0,-0.7137532845724397,-0.10334421080380157,0,1,0,0,0,0.2592524093653759,1.0,1,0,-1.7322049368492798,1.0,-1.1541399271481367,-1.6367670882215326,0,730000
-1.1024952333799367,0.0,0,0,1.0,1.4031613051964582,0.0,1,0.9310413591565612,1.0,0,1.0959145367731082,0.14233737572757169,1,1,0,0,0,0.6822918066939787,0.0,0,0,-1.1958309384244958,1.0,-0.8912986629510811,-1.2835888914184868,0,650000
-1.164458986735566,0.0,0,0,0.0,-0.017666904216240176,0.0,1,0.44198716564188834,1.0,0,0.9847945828308373,-1.0619841268771992,1,1,0,0,0,-0.6749860198175807,1.0,0,0,-1.0445249619451196,1.0,-1.4169811913451924,-1.3142733568227478,0,366000
